PID,Time,Event,Duration(ms)
22354,1701122083.280862,Starting forkall,0.00
22354,1701122083.382726,Starting parent,101.86
22354,1701122083.383304,Started wait for iothread lock,0.58
22354,1701122083.383324,Acquired iothread lock,0.02
22354,1701122083.383563,HMP done in parent,0.24
22367,1701122083.383575,Starting child,0.01
22367,1701122083.384075,Restored threads,0.50
22367,1701122083.384741,Started wait for iothread lock,0.67
22367,1701122083.384759,Acquired iothread lock,0.02
22367,1701122083.838469,Got the socket conn CHILD,453.71
22367,1701122083.838478,HMP Start loading the VM CHILD,0.01
22367,1701122083.838479,HMP Start loading the snapshot,0.00
22367,1701122083.838568,flushing the record/replay queue,0.09
22367,1701122083.838573,bdrv_drain_all_begin,0.01
22367,1701122083.838633,bdrv_all_goto_snapshot,0.06
22367,1701122083.838635,bdrv_all_goto_snapshot done,0.00
22367,1701122083.851090,Actuall loadvm_state,12.45
22367,1701122083.851423,Done with loadvm_state,0.33
22367,1701122083.851430,Release aioctx | Starting bdrv drain all end,0.01
22367,1701122083.851431,Done with load_snapshot,0.00
22367,1701122083.851452,HMP end loading the snapshot,0.02
22367,1701122083.851477,HMP Done loading the VM CHILD,0.02
