PID,Time,Event,Duration(ms)
22960,1701122111.786875,Starting forkall,0.00
22960,1701122111.893670,Starting parent,106.80
22960,1701122111.894428,Started wait for iothread lock,0.76
22973,1701122111.894696,Starting child,0.27
22973,1701122111.895281,Restored threads,0.59
22973,1701122111.896281,Started wait for iothread lock,1.00
22973,1701122111.896337,Acquired iothread lock,0.06
22960,1701122111.897518,Acquired iothread lock,1.18
22960,1701122111.897556,HMP done in parent,0.04
22973,1701122112.201116,Got the socket conn CHILD,303.56
22973,1701122112.201127,HMP Start loading the VM CHILD,0.01
22973,1701122112.201128,HMP Start loading the snapshot,0.00
22973,1701122112.201223,flushing the record/replay queue,0.09
22973,1701122112.201229,bdrv_drain_all_begin,0.01
22973,1701122112.201294,bdrv_all_goto_snapshot,0.06
22973,1701122112.201297,bdrv_all_goto_snapshot done,0.00
22973,1701122112.215271,Actuall loadvm_state,13.97
22973,1701122112.215638,Done with loadvm_state,0.37
22973,1701122112.215645,Release aioctx | Starting bdrv drain all end,0.01
22973,1701122112.215646,Done with load_snapshot,0.00
22973,1701122112.215667,HMP end loading the snapshot,0.02
22973,1701122112.215701,HMP Done loading the VM CHILD,0.03
