PID,Time,Event,Duration(ms)
26528,1701136306.312116,Starting forkall,0.00
26528,1701136306.414187,Starting parent,102.07
26541,1701136306.414864,Starting child,0.68
26528,1701136306.414902,Started wait for iothread lock,0.04
26528,1701136306.414923,Acquired iothread lock,0.02
26528,1701136306.415113,HMP done in parent,0.19
26541,1701136306.415923,Restored threads,0.81
26541,1701136306.416741,Started wait for iothread lock,0.82
26541,1701136306.416758,Acquired iothread lock,0.02
26541,1701136306.772753,Got the socket conn CHILD,355.99
26541,1701136306.772763,HMP Start loading the VM CHILD,0.01
26541,1701136306.772764,Enabling EPT sharing,0.00
26541,1701136306.778988,EPT shared: DONE,6.22
26541,1701136306.779038,HMP Start loading the snapshot,0.05
26541,1701136306.779135,flushing the record/replay queue,0.10
26541,1701136306.779153,bdrv_drain_all_begin,0.02
26541,1701136306.779226,bdrv_all_goto_snapshot,0.07
26541,1701136306.779241,bdrv_all_goto_snapshot done,0.02
26541,1701136306.791443,Actuall loadvm_state,12.20
26541,1701136306.791705,Done with loadvm_state,0.26
26541,1701136306.791735,Release aioctx | Starting bdrv drain all end,0.03
26541,1701136306.791738,Done with load_snapshot,0.00
26541,1701136306.791758,HMP end loading the snapshot,0.02
26541,1701136306.791783,HMP Done loading the VM CHILD,0.03
