PID,Time,Event,Duration(ms)
25746,1701136233.549542,Starting forkall,0.00
25746,1701136233.650918,Starting parent,101.38
25746,1701136233.651580,Started wait for iothread lock,0.66
25746,1701136233.651599,Acquired iothread lock,0.02
25746,1701136233.651660,HMP done in parent,0.06
25762,1701136233.652304,Starting child,0.64
25762,1701136233.652989,Restored threads,0.68
25762,1701136233.654885,Started wait for iothread lock,1.90
25762,1701136233.654938,Acquired iothread lock,0.05
25762,1701136234.069586,Got the socket conn CHILD,414.65
25762,1701136234.069595,HMP Start loading the VM CHILD,0.01
25762,1701136234.069596,Enabling EPT sharing,0.00
25762,1701136234.082959,EPT shared: DONE,13.36
25762,1701136234.082965,HMP Start loading the snapshot,0.01
25762,1701136234.083064,flushing the record/replay queue,0.10
25762,1701136234.083069,bdrv_drain_all_begin,0.01
25762,1701136234.083136,bdrv_all_goto_snapshot,0.07
25762,1701136234.083138,bdrv_all_goto_snapshot done,0.00
25762,1701136234.096444,Actuall loadvm_state,13.31
25762,1701136234.096706,Done with loadvm_state,0.26
25762,1701136234.096711,Release aioctx | Starting bdrv drain all end,0.01
25762,1701136234.096712,Done with load_snapshot,0.00
25762,1701136234.096737,HMP end loading the snapshot,0.02
25762,1701136234.096753,HMP Done loading the VM CHILD,0.02
