PID,Time,Event,Duration(ms)
27934,1701136403.230010,Starting forkall,0.00
27934,1701136403.330582,Starting parent,100.57
27962,1701136403.330687,Starting child,0.11
27934,1701136403.330734,Started wait for iothread lock,0.05
27934,1701136403.330739,Acquired iothread lock,0.01
27934,1701136403.330756,HMP done in parent,0.02
27962,1701136403.330932,Restored threads,0.18
27962,1701136403.331502,Started wait for iothread lock,0.57
27962,1701136403.331510,Acquired iothread lock,0.01
27962,1701136403.653812,Got the socket conn CHILD,322.30
27962,1701136403.653821,HMP Start loading the VM CHILD,0.01
27962,1701136403.653822,Enabling EPT sharing,0.00
27962,1701136403.658753,EPT shared: DONE,4.93
27962,1701136403.658799,HMP Start loading the snapshot,0.05
27962,1701136403.658901,flushing the record/replay queue,0.10
27962,1701136403.658918,bdrv_drain_all_begin,0.02
27962,1701136403.658977,bdrv_all_goto_snapshot,0.06
27962,1701136403.658989,bdrv_all_goto_snapshot done,0.01
27962,1701136403.661784,Actuall loadvm_state,2.79
27962,1701136403.661852,Done with loadvm_state,0.07
27962,1701136403.661869,Release aioctx | Starting bdrv drain all end,0.02
27962,1701136403.661869,Done with load_snapshot,0.00
27962,1701136403.661874,HMP end loading the snapshot,0.01
27962,1701136403.661880,HMP Done loading the VM CHILD,0.01
