PID,Time,Event,Duration(ms)
17077,1701131696.868316,Starting forkall,0.00
17077,1701131696.970134,Starting parent,101.82
17077,1701131696.970785,Started wait for iothread lock,0.65
17077,1701131696.970805,Acquired iothread lock,0.02
17077,1701131696.970870,HMP done in parent,0.07
17093,1701131696.971026,Starting child,0.16
17093,1701131696.971974,Restored threads,0.95
17093,1701131696.972952,Started wait for iothread lock,0.98
17093,1701131696.972969,Acquired iothread lock,0.02
17093,1701131697.428037,Got the socket conn CHILD,455.07
17093,1701131697.428046,HMP Start loading the VM CHILD,0.01
17093,1701131697.428047,Enabling EPT sharing,0.00
17093,1701131697.440082,EPT shared: DONE,12.04
17093,1701131697.440089,HMP Start loading the snapshot,0.01
17093,1701131697.440185,flushing the record/replay queue,0.10
17093,1701131697.440191,bdrv_drain_all_begin,0.01
17093,1701131697.440256,bdrv_all_goto_snapshot,0.07
17093,1701131697.440258,bdrv_all_goto_snapshot done,0.00
17093,1701131697.453083,Actuall loadvm_state,12.83
17093,1701131697.453422,Done with loadvm_state,0.34
17093,1701131697.453428,Release aioctx | Starting bdrv drain all end,0.01
17093,1701131697.453429,Done with load_snapshot,0.00
17093,1701131697.453449,HMP end loading the snapshot,0.02
17093,1701131697.453480,HMP Done loading the VM CHILD,0.03
