PID,Time,Event,Duration(ms)
25473,1701136209.423517,Starting forkall,0.00
25473,1701136209.527446,Starting parent,103.93
25489,1701136209.527932,Starting child,0.49
25473,1701136209.528097,Started wait for iothread lock,0.16
25473,1701136209.528116,Acquired iothread lock,0.02
25473,1701136209.528159,HMP done in parent,0.04
25489,1701136209.528752,Restored threads,0.59
25489,1701136209.529589,Started wait for iothread lock,0.84
25489,1701136209.529618,Acquired iothread lock,0.03
25489,1701136209.849887,Got the socket conn CHILD,320.27
25489,1701136209.849895,HMP Start loading the VM CHILD,0.01
25489,1701136209.849932,Enabling EPT sharing,0.04
25489,1701136209.855645,EPT shared: DONE,5.71
25489,1701136209.855651,HMP Start loading the snapshot,0.01
25489,1701136209.855724,flushing the record/replay queue,0.07
25489,1701136209.855743,bdrv_drain_all_begin,0.02
25489,1701136209.855803,bdrv_all_goto_snapshot,0.06
25489,1701136209.855818,bdrv_all_goto_snapshot done,0.02
25489,1701136209.867800,Actuall loadvm_state,11.98
25489,1701136209.868107,Done with loadvm_state,0.31
25489,1701136209.868113,Release aioctx | Starting bdrv drain all end,0.01
25489,1701136209.868115,Done with load_snapshot,0.00
25489,1701136209.868138,HMP end loading the snapshot,0.02
25489,1701136209.868155,HMP Done loading the VM CHILD,0.02
