PID,Time,Event,Duration(ms)
21365,1701131995.734988,Starting forkall,0.00
21365,1701131995.836863,Starting parent,101.88
21381,1701131995.837423,Starting child,0.56
21365,1701131995.837667,Started wait for iothread lock,0.24
21365,1701131995.837688,Acquired iothread lock,0.02
21365,1701131995.837876,HMP done in parent,0.19
21381,1701131995.838180,Restored threads,0.30
21381,1701131995.838985,Started wait for iothread lock,0.80
21381,1701131995.839003,Acquired iothread lock,0.02
21381,1701131996.218173,Got the socket conn CHILD,379.17
21381,1701131996.218183,HMP Start loading the VM CHILD,0.01
21381,1701131996.218184,Enabling EPT sharing,0.00
21381,1701131996.224825,EPT shared: DONE,6.64
21381,1701131996.224883,HMP Start loading the snapshot,0.06
21381,1701131996.224998,flushing the record/replay queue,0.11
21381,1701131996.225018,bdrv_drain_all_begin,0.02
21381,1701131996.225084,bdrv_all_goto_snapshot,0.07
21381,1701131996.225099,bdrv_all_goto_snapshot done,0.02
21381,1701131996.238606,Actuall loadvm_state,13.51
21381,1701131996.238901,Done with loadvm_state,0.29
21381,1701131996.238908,Release aioctx | Starting bdrv drain all end,0.01
21381,1701131996.238910,Done with load_snapshot,0.00
21381,1701131996.238931,HMP end loading the snapshot,0.02
21381,1701131996.238960,HMP Done loading the VM CHILD,0.03
