PID,Time,Event,Duration(ms)
31984,1701136694.031551,Starting forkall,0.00
31984,1701136694.133430,Starting parent,101.88
32000,1701136694.134000,Starting child,0.57
31984,1701136694.134061,Started wait for iothread lock,0.06
31984,1701136694.134079,Acquired iothread lock,0.02
31984,1701136694.134121,HMP done in parent,0.04
32000,1701136694.135063,Restored threads,0.94
32000,1701136694.135881,Started wait for iothread lock,0.82
32000,1701136694.135896,Acquired iothread lock,0.02
32000,1701136694.602156,Got the socket conn CHILD,466.26
32000,1701136694.602164,HMP Start loading the VM CHILD,0.01
32000,1701136694.602189,Enabling EPT sharing,0.03
32000,1701136694.607401,EPT shared: DONE,5.21
32000,1701136694.607408,HMP Start loading the snapshot,0.01
32000,1701136694.607482,flushing the record/replay queue,0.07
32000,1701136694.607503,bdrv_drain_all_begin,0.02
32000,1701136694.607563,bdrv_all_goto_snapshot,0.06
32000,1701136694.607578,bdrv_all_goto_snapshot done,0.02
32000,1701136694.619654,Actuall loadvm_state,12.08
32000,1701136694.619986,Done with loadvm_state,0.33
32000,1701136694.619991,Release aioctx | Starting bdrv drain all end,0.01
32000,1701136694.619993,Done with load_snapshot,0.00
32000,1701136694.620013,HMP end loading the snapshot,0.02
32000,1701136694.620029,HMP Done loading the VM CHILD,0.02
