PID,Time,Event,Duration(ms)
1783,1701136887.809268,Starting forkall,0.00
1783,1701136887.911561,Starting parent,102.29
1783,1701136887.912168,Started wait for iothread lock,0.61
1783,1701136887.912189,Acquired iothread lock,0.02
1783,1701136887.912271,HMP done in parent,0.08
1799,1701136887.913240,Starting child,0.97
1799,1701136887.914386,Restored threads,1.15
1799,1701136887.917572,Started wait for iothread lock,3.19
1799,1701136887.917615,Acquired iothread lock,0.04
1799,1701136888.404517,Got the socket conn CHILD,486.90
1799,1701136888.404526,HMP Start loading the VM CHILD,0.01
1799,1701136888.404527,Enabling EPT sharing,0.00
1799,1701136888.409495,EPT shared: DONE,4.97
1799,1701136888.409542,HMP Start loading the snapshot,0.05
1799,1701136888.409609,flushing the record/replay queue,0.07
1799,1701136888.409625,bdrv_drain_all_begin,0.02
1799,1701136888.409748,bdrv_all_goto_snapshot,0.12
1799,1701136888.409762,bdrv_all_goto_snapshot done,0.01
1799,1701136888.422783,Actuall loadvm_state,13.02
1799,1701136888.423105,Done with loadvm_state,0.32
1799,1701136888.423111,Release aioctx | Starting bdrv drain all end,0.01
1799,1701136888.423114,Done with load_snapshot,0.00
1799,1701136888.423139,HMP end loading the snapshot,0.03
1799,1701136888.423162,HMP Done loading the VM CHILD,0.02
