PID,Time,Event,Duration(ms)
20416,1701139196.210086,Starting forkall,0.00
20416,1701139196.309898,Starting parent,99.81
20429,1701139196.310301,Starting child,0.40
20416,1701139196.310376,Started wait for iothread lock,0.07
20416,1701139196.310390,Acquired iothread lock,0.01
20416,1701139196.310529,HMP done in parent,0.14
20429,1701139196.311140,Restored threads,0.61
20429,1701139196.311702,Started wait for iothread lock,0.56
20429,1701139196.311714,Acquired iothread lock,0.01
20429,1701139196.743412,Got the socket conn CHILD,431.70
20429,1701139196.743421,HMP Start loading the VM CHILD,0.01
20429,1701139196.743422,HMP Start loading the snapshot,0.00
20429,1701139196.743501,flushing the record/replay queue,0.08
20429,1701139196.743565,bdrv_drain_all_begin,0.06
20429,1701139196.743624,bdrv_all_goto_snapshot,0.06
20429,1701139196.743638,bdrv_all_goto_snapshot done,0.01
20429,1701139196.756687,Actuall loadvm_state,13.05
20429,1701139196.756997,Done with loadvm_state,0.31
20429,1701139196.757003,Release aioctx | Starting bdrv drain all end,0.01
20429,1701139196.757004,Done with load_snapshot,0.00
20429,1701139196.757043,HMP end loading the snapshot,0.04
20429,1701139196.758394,HMP Done loading the VM CHILD,1.35
