PID,Time,Event,Duration(ms)
19480,1701139115.415987,Starting forkall,0.00
19480,1701139115.518505,Starting parent,102.52
19493,1701139115.519104,Starting child,0.60
19480,1701139115.519124,Started wait for iothread lock,0.02
19480,1701139115.519142,Acquired iothread lock,0.02
19480,1701139115.519317,HMP done in parent,0.17
19493,1701139115.519900,Restored threads,0.58
19493,1701139115.521141,Started wait for iothread lock,1.24
19493,1701139115.521155,Acquired iothread lock,0.01
19493,1701139115.954063,Got the socket conn CHILD,432.91
19493,1701139115.954071,HMP Start loading the VM CHILD,0.01
19493,1701139115.954072,HMP Start loading the snapshot,0.00
19493,1701139115.954146,flushing the record/replay queue,0.07
19493,1701139115.954180,bdrv_drain_all_begin,0.03
19493,1701139115.954277,bdrv_all_goto_snapshot,0.10
19493,1701139115.954295,bdrv_all_goto_snapshot done,0.02
19493,1701139115.966622,Actuall loadvm_state,12.33
19493,1701139115.966883,Done with loadvm_state,0.26
19493,1701139115.966888,Release aioctx | Starting bdrv drain all end,0.01
19493,1701139115.966889,Done with load_snapshot,0.00
19493,1701139115.966909,HMP end loading the snapshot,0.02
19493,1701139115.966937,HMP Done loading the VM CHILD,0.03
