PID,Time,Event,Duration(ms)
7102,1701134813.014890,Starting forkall,0.00
7102,1701134813.122633,Starting parent,107.74
7102,1701134813.123440,Started wait for iothread lock,0.81
7118,1701134813.123610,Starting child,0.17
7118,1701134813.124317,Restored threads,0.71
7118,1701134813.125463,Started wait for iothread lock,1.15
7102,1701134813.126286,Acquired iothread lock,0.82
7102,1701134813.126320,HMP done in parent,0.03
7118,1701134813.135040,Acquired iothread lock,8.72
7118,1701134813.464387,Got the socket conn CHILD,329.35
7118,1701134813.464398,HMP Start loading the VM CHILD,0.01
7118,1701134813.464399,HMP Start loading the snapshot,0.00
7118,1701134813.464493,flushing the record/replay queue,0.09
7118,1701134813.464499,bdrv_drain_all_begin,0.01
7118,1701134813.464563,bdrv_all_goto_snapshot,0.06
7118,1701134813.464565,bdrv_all_goto_snapshot done,0.00
7118,1701134813.477850,Actuall loadvm_state,13.28
7118,1701134813.478153,Done with loadvm_state,0.30
7118,1701134813.478160,Release aioctx | Starting bdrv drain all end,0.01
7118,1701134813.478161,Done with load_snapshot,0.00
7118,1701134813.478181,HMP end loading the snapshot,0.02
7118,1701134813.478210,HMP Done loading the VM CHILD,0.03
