PID,Time,Event,Duration(ms)
8532,1701134934.163964,Starting forkall,0.00
8532,1701134934.265621,Starting parent,101.66
8532,1701134934.266244,Started wait for iothread lock,0.62
8532,1701134934.266263,Acquired iothread lock,0.02
8548,1701134934.266582,Starting child,0.32
8532,1701134934.266736,HMP done in parent,0.15
8548,1701134934.267162,Restored threads,0.43
8548,1701134934.267930,Started wait for iothread lock,0.77
8548,1701134934.267947,Acquired iothread lock,0.02
8548,1701134934.508310,Got the socket conn CHILD,240.36
8548,1701134934.508403,HMP Start loading the VM CHILD,0.09
8548,1701134934.508407,HMP Start loading the snapshot,0.00
8548,1701134934.508485,flushing the record/replay queue,0.08
8548,1701134934.508490,bdrv_drain_all_begin,0.01
8548,1701134934.508554,bdrv_all_goto_snapshot,0.06
8548,1701134934.508556,bdrv_all_goto_snapshot done,0.00
8548,1701134934.521195,Actuall loadvm_state,12.64
8548,1701134934.521532,Done with loadvm_state,0.34
8548,1701134934.521539,Release aioctx | Starting bdrv drain all end,0.01
8548,1701134934.521540,Done with load_snapshot,0.00
8548,1701134934.521559,HMP end loading the snapshot,0.02
8548,1701134934.521592,HMP Done loading the VM CHILD,0.03
