PID,Time,Event,Duration(ms)
7957,1701134885.573814,Starting forkall,0.00
7957,1701134885.673129,Starting parent,99.32
7957,1701134885.673292,Started wait for iothread lock,0.16
7957,1701134885.673298,Acquired iothread lock,0.01
7957,1701134885.673314,HMP done in parent,0.02
7973,1701134885.678539,Starting child,5.22
7973,1701134885.678632,Restored threads,0.09
7973,1701134885.678851,Started wait for iothread lock,0.22
7973,1701134885.678855,Acquired iothread lock,0.00
7973,1701134886.012929,Got the socket conn CHILD,334.07
7973,1701134886.012938,HMP Start loading the VM CHILD,0.01
7973,1701134886.012939,HMP Start loading the snapshot,0.00
7973,1701134886.013028,flushing the record/replay queue,0.09
7973,1701134886.013034,bdrv_drain_all_begin,0.01
7973,1701134886.013093,bdrv_all_goto_snapshot,0.06
7973,1701134886.013094,bdrv_all_goto_snapshot done,0.00
7973,1701134886.025740,Actuall loadvm_state,12.65
7973,1701134886.026028,Done with loadvm_state,0.29
7973,1701134886.026032,Release aioctx | Starting bdrv drain all end,0.00
7973,1701134886.026033,Done with load_snapshot,0.00
7973,1701134886.026051,HMP end loading the snapshot,0.02
7973,1701134886.026085,HMP Done loading the VM CHILD,0.03
