PID,Time,Event,Duration(ms)
7010,1701134804.791189,Starting forkall,0.00
7010,1701134804.892922,Starting parent,101.73
7010,1701134804.893606,Started wait for iothread lock,0.68
7010,1701134804.893626,Acquired iothread lock,0.02
7010,1701134804.893685,HMP done in parent,0.06
7023,1701134804.894026,Starting child,0.34
7023,1701134804.895328,Restored threads,1.30
7023,1701134804.896823,Started wait for iothread lock,1.49
7023,1701134804.896858,Acquired iothread lock,0.04
7023,1701134805.403983,Got the socket conn CHILD,507.13
7023,1701134805.403990,HMP Start loading the VM CHILD,0.01
7023,1701134805.403991,HMP Start loading the snapshot,0.00
7023,1701134805.404049,flushing the record/replay queue,0.06
7023,1701134805.404053,bdrv_drain_all_begin,0.00
7023,1701134805.404100,bdrv_all_goto_snapshot,0.05
7023,1701134805.404101,bdrv_all_goto_snapshot done,0.00
7023,1701134805.414184,Actuall loadvm_state,10.08
7023,1701134805.414478,Done with loadvm_state,0.29
7023,1701134805.414483,Release aioctx | Starting bdrv drain all end,0.01
7023,1701134805.414483,Done with load_snapshot,0.00
7023,1701134805.414498,HMP end loading the snapshot,0.02
7023,1701134805.414525,HMP Done loading the VM CHILD,0.03
