PID,Time,Event,Duration(ms)
7197,1701134821.031502,Starting forkall,0.00
7197,1701134821.133196,Starting parent,101.69
7213,1701134821.133727,Starting child,0.53
7197,1701134821.133921,Started wait for iothread lock,0.19
7197,1701134821.133951,Acquired iothread lock,0.03
7197,1701134821.134108,HMP done in parent,0.16
7213,1701134821.135210,Restored threads,1.10
7213,1701134821.136971,Started wait for iothread lock,1.76
7213,1701134821.136984,Acquired iothread lock,0.01
7213,1701134821.527595,Got the socket conn CHILD,390.61
7213,1701134821.527605,HMP Start loading the VM CHILD,0.01
7213,1701134821.527606,HMP Start loading the snapshot,0.00
7213,1701134821.527692,flushing the record/replay queue,0.09
7213,1701134821.527697,bdrv_drain_all_begin,0.01
7213,1701134821.527764,bdrv_all_goto_snapshot,0.07
7213,1701134821.527767,bdrv_all_goto_snapshot done,0.00
7213,1701134821.540420,Actuall loadvm_state,12.65
7213,1701134821.540700,Done with loadvm_state,0.28
7213,1701134821.540706,Release aioctx | Starting bdrv drain all end,0.01
7213,1701134821.540708,Done with load_snapshot,0.00
7213,1701134821.540728,HMP end loading the snapshot,0.02
7213,1701134821.540761,HMP Done loading the VM CHILD,0.03
