PID,Time,Event,Duration(ms)
6192,1701134740.154835,Starting forkall,0.00
6192,1701134740.261905,Starting parent,107.07
6192,1701134740.262663,Started wait for iothread lock,0.76
6205,1701134740.262773,Starting child,0.11
6205,1701134740.263602,Restored threads,0.83
6205,1701134740.264610,Started wait for iothread lock,1.01
6192,1701134740.266009,Acquired iothread lock,1.40
6192,1701134740.266057,HMP done in parent,0.05
6205,1701134740.271256,Acquired iothread lock,5.20
6205,1701134740.731830,Got the socket conn CHILD,460.57
6205,1701134740.731839,HMP Start loading the VM CHILD,0.01
6205,1701134740.731840,HMP Start loading the snapshot,0.00
6205,1701134740.731927,flushing the record/replay queue,0.09
6205,1701134740.731932,bdrv_drain_all_begin,0.01
6205,1701134740.731991,bdrv_all_goto_snapshot,0.06
6205,1701134740.731993,bdrv_all_goto_snapshot done,0.00
6205,1701134740.744674,Actuall loadvm_state,12.68
6205,1701134740.744972,Done with loadvm_state,0.30
6205,1701134740.744978,Release aioctx | Starting bdrv drain all end,0.01
6205,1701134740.744979,Done with load_snapshot,0.00
6205,1701134740.744999,HMP end loading the snapshot,0.02
6205,1701134740.745032,HMP Done loading the VM CHILD,0.03
