PID,Time,Event,Duration(ms)
7580,1701134853.253787,Starting forkall,0.00
7580,1701134853.355766,Starting parent,101.98
7580,1701134853.356378,Started wait for iothread lock,0.61
7580,1701134853.356399,Acquired iothread lock,0.02
7580,1701134853.356455,HMP done in parent,0.06
7596,1701134853.356640,Starting child,0.19
7596,1701134853.357576,Restored threads,0.94
7596,1701134853.358644,Started wait for iothread lock,1.07
7596,1701134853.358662,Acquired iothread lock,0.02
7596,1701134853.811875,Got the socket conn CHILD,453.21
7596,1701134853.811884,HMP Start loading the VM CHILD,0.01
7596,1701134853.811885,HMP Start loading the snapshot,0.00
7596,1701134853.811973,flushing the record/replay queue,0.09
7596,1701134853.811978,bdrv_drain_all_begin,0.01
7596,1701134853.812039,bdrv_all_goto_snapshot,0.06
7596,1701134853.812041,bdrv_all_goto_snapshot done,0.00
7596,1701134853.824746,Actuall loadvm_state,12.70
7596,1701134853.825045,Done with loadvm_state,0.30
7596,1701134853.825049,Release aioctx | Starting bdrv drain all end,0.00
7596,1701134853.825050,Done with load_snapshot,0.00
7596,1701134853.825069,HMP end loading the snapshot,0.02
7596,1701134853.825095,HMP Done loading the VM CHILD,0.03
