PID,Time,Event,Duration(ms)
7862,1701134877.510086,Starting forkall,0.00
7862,1701134877.611772,Starting parent,101.69
7862,1701134877.612396,Started wait for iothread lock,0.62
7862,1701134877.612414,Acquired iothread lock,0.02
7862,1701134877.612468,HMP done in parent,0.05
7878,1701134877.612767,Starting child,0.30
7878,1701134877.613329,Restored threads,0.56
7878,1701134877.613994,Started wait for iothread lock,0.66
7878,1701134877.614011,Acquired iothread lock,0.02
7878,1701134877.946482,Got the socket conn CHILD,332.47
7878,1701134877.946490,HMP Start loading the VM CHILD,0.01
7878,1701134877.946491,HMP Start loading the snapshot,0.00
7878,1701134877.946573,flushing the record/replay queue,0.08
7878,1701134877.946578,bdrv_drain_all_begin,0.01
7878,1701134877.946638,bdrv_all_goto_snapshot,0.06
7878,1701134877.946640,bdrv_all_goto_snapshot done,0.00
7878,1701134877.950457,Actuall loadvm_state,3.82
7878,1701134877.950523,Done with loadvm_state,0.07
7878,1701134877.950524,Release aioctx | Starting bdrv drain all end,0.00
7878,1701134877.950524,Done with load_snapshot,0.00
7878,1701134877.950527,HMP end loading the snapshot,0.00
7878,1701134877.950533,HMP Done loading the VM CHILD,0.01
