PID,Time,Event,Duration(ms)
8340,1701134917.840472,Starting forkall,0.00
8340,1701134917.941996,Starting parent,101.52
8340,1701134917.942051,Started wait for iothread lock,0.05
8340,1701134917.942721,Acquired iothread lock,0.67
8340,1701134917.942784,HMP done in parent,0.06
8354,1701134917.942960,Starting child,0.18
8354,1701134917.944203,Restored threads,1.24
8354,1701134917.946062,Started wait for iothread lock,1.86
8354,1701134917.946076,Acquired iothread lock,0.01
8354,1701134918.321498,Got the socket conn CHILD,375.42
8354,1701134918.321501,HMP Start loading the VM CHILD,0.00
8354,1701134918.321501,HMP Start loading the snapshot,0.00
8354,1701134918.321528,flushing the record/replay queue,0.03
8354,1701134918.321529,bdrv_drain_all_begin,0.00
8354,1701134918.321555,bdrv_all_goto_snapshot,0.03
8354,1701134918.321556,bdrv_all_goto_snapshot done,0.00
8354,1701134918.324050,Actuall loadvm_state,2.49
8354,1701134918.324120,Done with loadvm_state,0.07
8354,1701134918.324121,Release aioctx | Starting bdrv drain all end,0.00
8354,1701134918.324121,Done with load_snapshot,0.00
8354,1701134918.324125,HMP end loading the snapshot,0.00
8354,1701134918.324131,HMP Done loading the VM CHILD,0.01
