PID,Time,Event,Duration(ms)
19600,1701121961.947502,Starting forkall,0.00
19600,1701121962.051271,Starting parent,103.77
19600,1701121962.051963,Started wait for iothread lock,0.69
19600,1701121962.052005,Acquired iothread lock,0.04
19600,1701121962.052058,HMP done in parent,0.05
19617,1701121962.052243,Starting child,0.19
19617,1701121962.054046,Restored threads,1.80
19617,1701121962.055774,Started wait for iothread lock,1.73
19617,1701121962.055813,Acquired iothread lock,0.04
19617,1701121962.460886,Got the socket conn CHILD,405.07
19617,1701121962.460889,HMP Start loading the VM CHILD,0.00
19617,1701121962.460889,HMP Start loading the snapshot,0.00
19617,1701121962.460928,flushing the record/replay queue,0.04
19617,1701121962.460930,bdrv_drain_all_begin,0.00
19617,1701121962.460947,bdrv_all_goto_snapshot,0.02
19617,1701121962.460947,bdrv_all_goto_snapshot done,0.00
19617,1701121962.464205,Actuall loadvm_state,3.26
19617,1701121962.464287,Done with loadvm_state,0.08
19617,1701121962.464288,Release aioctx | Starting bdrv drain all end,0.00
19617,1701121962.464289,Done with load_snapshot,0.00
19617,1701121962.464294,HMP end loading the snapshot,0.01
19617,1701121962.464303,HMP Done loading the VM CHILD,0.01
