PID,Time,Event,Duration(ms)
18863,1701121929.632934,Starting forkall,0.00
18863,1701121929.736472,Starting parent,103.54
18863,1701121929.737058,Started wait for iothread lock,0.59
18863,1701121929.737102,Acquired iothread lock,0.04
18863,1701121929.737158,HMP done in parent,0.06
18879,1701121929.737360,Starting child,0.20
18879,1701121929.737828,Restored threads,0.47
18879,1701121929.738578,Started wait for iothread lock,0.75
18879,1701121929.738594,Acquired iothread lock,0.02
18879,1701121930.129805,Got the socket conn CHILD,391.21
18879,1701121930.129815,HMP Start loading the VM CHILD,0.01
18879,1701121930.129816,HMP Start loading the snapshot,0.00
18879,1701121930.129912,flushing the record/replay queue,0.10
18879,1701121930.129918,bdrv_drain_all_begin,0.01
18879,1701121930.129984,bdrv_all_goto_snapshot,0.07
18879,1701121930.129986,bdrv_all_goto_snapshot done,0.00
18879,1701121930.133488,Actuall loadvm_state,3.50
18879,1701121930.133547,Done with loadvm_state,0.06
18879,1701121930.133548,Release aioctx | Starting bdrv drain all end,0.00
18879,1701121930.133548,Done with load_snapshot,0.00
18879,1701121930.133551,HMP end loading the snapshot,0.00
18879,1701121930.133557,HMP Done loading the VM CHILD,0.01
