PID,Time,Event,Duration(ms)
21935,1701132044.064687,Starting forkall,0.00
21935,1701132044.166152,Starting parent,101.46
21935,1701132044.166781,Started wait for iothread lock,0.63
21935,1701132044.166799,Acquired iothread lock,0.02
21935,1701132044.166864,HMP done in parent,0.06
21951,1701132044.167033,Starting child,0.17
21951,1701132044.167452,Restored threads,0.42
21951,1701132044.168240,Started wait for iothread lock,0.79
21951,1701132044.168256,Acquired iothread lock,0.02
21951,1701132044.530132,Got the socket conn CHILD,361.88
21951,1701132044.530141,HMP Start loading the VM CHILD,0.01
21951,1701132044.530142,Enabling EPT sharing,0.00
21951,1701132044.535535,EPT shared: DONE,5.39
21951,1701132044.535589,HMP Start loading the snapshot,0.05
21951,1701132044.535673,flushing the record/replay queue,0.08
21951,1701132044.535691,bdrv_drain_all_begin,0.02
21951,1701132044.535755,bdrv_all_goto_snapshot,0.06
21951,1701132044.535768,bdrv_all_goto_snapshot done,0.01
21951,1701132044.548257,Actuall loadvm_state,12.49
21951,1701132044.548558,Done with loadvm_state,0.30
21951,1701132044.548562,Release aioctx | Starting bdrv drain all end,0.00
21951,1701132044.548565,Done with load_snapshot,0.00
21951,1701132044.548586,HMP end loading the snapshot,0.02
21951,1701132044.548624,HMP Done loading the VM CHILD,0.04
