PID,Time,Event,Duration(ms)
297030,1701715409.280753,Starting forkall,0.00
297030,1701715409.381015,Starting parent,100.26
297030,1701715409.381409,Started wait for iothread lock,0.39
297030,1701715409.381421,Acquired iothread lock,0.01
297030,1701715409.381442,HMP done in parent,0.02
297042,1701715409.381998,Starting child,0.56
297042,1701715409.382086,Patched QEMU cond list,0.09
297042,1701715409.382433,Restored threads,0.35
297042,1701715409.382846,Started wait for iothread lock,0.41
297042,1701715409.382873,Acquired iothread lock,0.03
297042,1701715410.684821,Got the socket conn CHILD,1301.95
297042,1701715410.684828,HMP Start loading the VM CHILD,0.01
297042,1701715410.684829,HMP Start loading the snapshot,0.00
297042,1701715410.684972,flushing the record/replay queue,0.14
297042,1701715410.684984,bdrv_drain_all_begin,0.01
297042,1701715410.685039,bdrv_all_goto_snapshot,0.06
297042,1701715410.685048,bdrv_all_goto_snapshot done,0.01
297042,1701715410.694358,Actuall loadvm_state,9.31
297042,1701715410.694547,Done with loadvm_state,0.19
297042,1701715410.694548,Release aioctx | Starting bdrv drain all end,0.00
297042,1701715410.694549,Done with load_snapshot,0.00
297042,1701715410.694552,HMP end loading the snapshot,0.00
297042,1701715410.694560,HMP Done loading the VM CHILD,0.01
