PID,Time,Event,Duration(ms)
296227,1701715328.589366,Starting forkall,0.00
296227,1701715328.688154,Starting parent,98.79
296227,1701715328.688581,Started wait for iothread lock,0.43
296227,1701715328.688590,Acquired iothread lock,0.01
296227,1701715328.688613,HMP done in parent,0.02
296239,1701715328.689065,Starting child,0.45
296239,1701715328.689164,Patched QEMU cond list,0.10
296239,1701715328.689473,Restored threads,0.31
296239,1701715328.690267,Started wait for iothread lock,0.79
296239,1701715328.690283,Acquired iothread lock,0.02
296239,1701715330.054848,Got the socket conn CHILD,1364.56
296239,1701715330.054855,HMP Start loading the VM CHILD,0.01
296239,1701715330.054856,HMP Start loading the snapshot,0.00
296239,1701715330.054991,flushing the record/replay queue,0.13
296239,1701715330.055003,bdrv_drain_all_begin,0.01
296239,1701715330.055060,bdrv_all_goto_snapshot,0.06
296239,1701715330.055069,bdrv_all_goto_snapshot done,0.01
296239,1701715330.065378,Actuall loadvm_state,10.31
296239,1701715330.065530,Done with loadvm_state,0.15
296239,1701715330.065531,Release aioctx | Starting bdrv drain all end,0.00
296239,1701715330.065531,Done with load_snapshot,0.00
296239,1701715330.065534,HMP end loading the snapshot,0.00
296239,1701715330.065543,HMP Done loading the VM CHILD,0.01
