PID,Time,Event,Duration(ms)
20351,1701135781.589857,Starting forkall,0.00
20351,1701135781.695917,Starting parent,106.06
20367,1701135781.696543,Starting child,0.63
20351,1701135781.696935,Started wait for iothread lock,0.39
20367,1701135781.697529,Restored threads,0.59
20367,1701135781.698433,Started wait for iothread lock,0.90
20367,1701135781.698448,Acquired iothread lock,0.02
20351,1701135781.701785,Acquired iothread lock,3.34
20351,1701135781.701793,HMP done in parent,0.01
20367,1701135782.105501,Got the socket conn CHILD,403.71
20367,1701135782.105511,HMP Start loading the VM CHILD,0.01
20367,1701135782.105512,Enabling EPT sharing,0.00
20367,1701135782.111093,EPT shared: DONE,5.58
20367,1701135782.111107,HMP Start loading the snapshot,0.01
20367,1701135782.111128,flushing the record/replay queue,0.02
20367,1701135782.111132,bdrv_drain_all_begin,0.00
20367,1701135782.111147,bdrv_all_goto_snapshot,0.02
20367,1701135782.111150,bdrv_all_goto_snapshot done,0.00
20367,1701135782.113759,Actuall loadvm_state,2.61
20367,1701135782.113825,Done with loadvm_state,0.07
20367,1701135782.113825,Release aioctx | Starting bdrv drain all end,0.00
20367,1701135782.113826,Done with load_snapshot,0.00
20367,1701135782.113830,HMP end loading the snapshot,0.00
20367,1701135782.113837,HMP Done loading the VM CHILD,0.01
