PID,Time,Event,Duration(ms)
20542,1701135797.729742,Starting forkall,0.00
20542,1701135797.831150,Starting parent,101.41
20558,1701135797.831718,Starting child,0.57
20542,1701135797.831956,Started wait for iothread lock,0.24
20542,1701135797.831976,Acquired iothread lock,0.02
20542,1701135797.832017,HMP done in parent,0.04
20558,1701135797.833596,Restored threads,1.58
20558,1701135797.836065,Started wait for iothread lock,2.47
20558,1701135797.836080,Acquired iothread lock,0.02
20558,1701135798.196229,Got the socket conn CHILD,360.15
20558,1701135798.196239,HMP Start loading the VM CHILD,0.01
20558,1701135798.196240,Enabling EPT sharing,0.00
20558,1701135798.200910,EPT shared: DONE,4.67
20558,1701135798.200915,HMP Start loading the snapshot,0.01
20558,1701135798.201007,flushing the record/replay queue,0.09
20558,1701135798.201015,bdrv_drain_all_begin,0.01
20558,1701135798.201074,bdrv_all_goto_snapshot,0.06
20558,1701135798.201098,bdrv_all_goto_snapshot done,0.02
20558,1701135798.213217,Actuall loadvm_state,12.12
20558,1701135798.213515,Done with loadvm_state,0.30
20558,1701135798.213519,Release aioctx | Starting bdrv drain all end,0.00
20558,1701135798.213522,Done with load_snapshot,0.00
20558,1701135798.213570,HMP end loading the snapshot,0.05
20558,1701135798.213602,HMP Done loading the VM CHILD,0.03
