PID,Time,Event,Duration(ms)
776,1701122545.955220,Starting forkall,0.00
776,1701122546.056453,Starting parent,101.23
796,1701122546.056974,Starting child,0.52
776,1701122546.057066,Started wait for iothread lock,0.09
776,1701122546.057094,Acquired iothread lock,0.03
776,1701122546.057140,HMP done in parent,0.05
796,1701122546.057636,Restored threads,0.50
796,1701122546.058427,Started wait for iothread lock,0.79
796,1701122546.058441,Acquired iothread lock,0.01
796,1701122546.507338,Got the socket conn CHILD,448.90
796,1701122546.507347,HMP Start loading the VM CHILD,0.01
796,1701122546.507348,Enabling EPT sharing,0.00
796,1701122546.520911,EPT shared: DONE,13.56
796,1701122546.520970,HMP Start loading the snapshot,0.06
796,1701122546.521038,flushing the record/replay queue,0.07
796,1701122546.521056,bdrv_drain_all_begin,0.02
796,1701122546.521121,bdrv_all_goto_snapshot,0.07
796,1701122546.521134,bdrv_all_goto_snapshot done,0.01
796,1701122546.533676,Actuall loadvm_state,12.54
796,1701122546.533952,Done with loadvm_state,0.28
796,1701122546.533955,Release aioctx | Starting bdrv drain all end,0.00
796,1701122546.533959,Done with load_snapshot,0.00
796,1701122546.533979,HMP end loading the snapshot,0.02
796,1701122546.534015,HMP Done loading the VM CHILD,0.04
