PID,Time,Event,Duration(ms)
1423,1701122570.353418,Starting forkall,0.00
1423,1701122570.460648,Starting parent,107.23
1423,1701122570.461300,Started wait for iothread lock,0.65
1504,1701122570.461625,Starting child,0.33
1504,1701122570.462148,Restored threads,0.52
1504,1701122570.463046,Started wait for iothread lock,0.90
1504,1701122570.463063,Acquired iothread lock,0.02
1423,1701122570.464462,Acquired iothread lock,1.40
1423,1701122570.464484,HMP done in parent,0.02
1504,1701122570.855338,Got the socket conn CHILD,390.85
1504,1701122570.855348,HMP Start loading the VM CHILD,0.01
1504,1701122570.855348,Enabling EPT sharing,0.00
1504,1701122570.862885,EPT shared: DONE,7.54
1504,1701122570.862891,HMP Start loading the snapshot,0.01
1504,1701122570.862968,flushing the record/replay queue,0.08
1504,1701122570.862973,bdrv_drain_all_begin,0.01
1504,1701122570.863036,bdrv_all_goto_snapshot,0.06
1504,1701122570.863051,bdrv_all_goto_snapshot done,0.02
1504,1701122570.874905,Actuall loadvm_state,11.85
1504,1701122570.875169,Done with loadvm_state,0.26
1504,1701122570.875172,Release aioctx | Starting bdrv drain all end,0.00
1504,1701122570.875176,Done with load_snapshot,0.00
1504,1701122570.875196,HMP end loading the snapshot,0.02
1504,1701122570.875223,HMP Done loading the VM CHILD,0.03
