PID,Time,Event,Duration(ms)
2312,1701122606.985059,Starting forkall,0.00
2312,1701122607.086986,Starting parent,101.93
2312,1701122607.087606,Started wait for iothread lock,0.62
2312,1701122607.087651,Acquired iothread lock,0.05
2312,1701122607.087725,HMP done in parent,0.07
2328,1701122607.087885,Starting child,0.16
2328,1701122607.088348,Restored threads,0.46
2328,1701122607.089619,Started wait for iothread lock,1.27
2328,1701122607.089634,Acquired iothread lock,0.02
2328,1701122607.446635,Got the socket conn CHILD,357.00
2328,1701122607.446645,HMP Start loading the VM CHILD,0.01
2328,1701122607.446646,Enabling EPT sharing,0.00
2328,1701122607.451366,EPT shared: DONE,4.72
2328,1701122607.451417,HMP Start loading the snapshot,0.05
2328,1701122607.451505,flushing the record/replay queue,0.09
2328,1701122607.451510,bdrv_drain_all_begin,0.01
2328,1701122607.451570,bdrv_all_goto_snapshot,0.06
2328,1701122607.451572,bdrv_all_goto_snapshot done,0.00
2328,1701122607.465094,Actuall loadvm_state,13.52
2328,1701122607.466304,Done with loadvm_state,1.21
2328,1701122607.466310,Release aioctx | Starting bdrv drain all end,0.01
2328,1701122607.466311,Done with load_snapshot,0.00
2328,1701122607.466330,HMP end loading the snapshot,0.02
2328,1701122607.466362,HMP Done loading the VM CHILD,0.03
