PID,Time,Event,Duration(ms)
2402,1701122611.041577,Starting forkall,0.00
2402,1701122611.143306,Starting parent,101.73
2418,1701122611.143799,Starting child,0.49
2402,1701122611.144025,Started wait for iothread lock,0.23
2402,1701122611.144044,Acquired iothread lock,0.02
2402,1701122611.144092,HMP done in parent,0.05
2418,1701122611.144527,Restored threads,0.43
2418,1701122611.147024,Started wait for iothread lock,2.50
2418,1701122611.147373,Acquired iothread lock,0.35
2418,1701122611.530723,Got the socket conn CHILD,383.35
2418,1701122611.530731,HMP Start loading the VM CHILD,0.01
2418,1701122611.530733,Enabling EPT sharing,0.00
2418,1701122611.535845,EPT shared: DONE,5.11
2418,1701122611.535850,HMP Start loading the snapshot,0.01
2418,1701122611.535940,flushing the record/replay queue,0.09
2418,1701122611.535947,bdrv_drain_all_begin,0.01
2418,1701122611.536005,bdrv_all_goto_snapshot,0.06
2418,1701122611.536029,bdrv_all_goto_snapshot done,0.02
2418,1701122611.548448,Actuall loadvm_state,12.42
2418,1701122611.548747,Done with loadvm_state,0.30
2418,1701122611.548752,Release aioctx | Starting bdrv drain all end,0.01
2418,1701122611.548755,Done with load_snapshot,0.00
2418,1701122611.548775,HMP end loading the snapshot,0.02
2418,1701122611.548803,HMP Done loading the VM CHILD,0.03
