PID,Time,Event,Duration(ms)
5133,1701122716.758298,Starting forkall,0.00
5133,1701122716.860328,Starting parent,102.03
5149,1701122716.860756,Starting child,0.43
5133,1701122716.860942,Started wait for iothread lock,0.19
5133,1701122716.860962,Acquired iothread lock,0.02
5133,1701122716.861027,HMP done in parent,0.07
5149,1701122716.861820,Restored threads,0.79
5149,1701122716.863995,Started wait for iothread lock,2.18
5149,1701122716.864010,Acquired iothread lock,0.02
5149,1701122717.201730,Got the socket conn CHILD,337.72
5149,1701122717.201737,HMP Start loading the VM CHILD,0.01
5149,1701122717.201738,Enabling EPT sharing,0.00
5149,1701122717.215030,EPT shared: DONE,13.29
5149,1701122717.215077,HMP Start loading the snapshot,0.05
5149,1701122717.215144,flushing the record/replay queue,0.07
5149,1701122717.215160,bdrv_drain_all_begin,0.02
5149,1701122717.215224,bdrv_all_goto_snapshot,0.06
5149,1701122717.215237,bdrv_all_goto_snapshot done,0.01
5149,1701122717.228163,Actuall loadvm_state,12.93
5149,1701122717.228493,Done with loadvm_state,0.33
5149,1701122717.228500,Release aioctx | Starting bdrv drain all end,0.01
5149,1701122717.228503,Done with load_snapshot,0.00
5149,1701122717.228524,HMP end loading the snapshot,0.02
5149,1701122717.228557,HMP Done loading the VM CHILD,0.03
