PID,Time,Event,Duration(ms)
2939,1701122635.588066,Starting forkall,0.00
2939,1701122635.689642,Starting parent,101.58
2955,1701122635.690207,Starting child,0.57
2939,1701122635.690332,Started wait for iothread lock,0.12
2939,1701122635.690363,Acquired iothread lock,0.03
2939,1701122635.690440,HMP done in parent,0.08
2955,1701122635.690859,Restored threads,0.42
2955,1701122635.691629,Started wait for iothread lock,0.77
2955,1701122635.691645,Acquired iothread lock,0.02
2955,1701122636.041985,Got the socket conn CHILD,350.34
2955,1701122636.041995,HMP Start loading the VM CHILD,0.01
2955,1701122636.041996,Enabling EPT sharing,0.00
2955,1701122636.046760,EPT shared: DONE,4.76
2955,1701122636.046817,HMP Start loading the snapshot,0.06
2955,1701122636.046886,flushing the record/replay queue,0.07
2955,1701122636.046909,bdrv_drain_all_begin,0.02
2955,1701122636.046969,bdrv_all_goto_snapshot,0.06
2955,1701122636.046982,bdrv_all_goto_snapshot done,0.01
2955,1701122636.059656,Actuall loadvm_state,12.67
2955,1701122636.059926,Done with loadvm_state,0.27
2955,1701122636.059930,Release aioctx | Starting bdrv drain all end,0.00
2955,1701122636.059933,Done with load_snapshot,0.00
2955,1701122636.059953,HMP end loading the snapshot,0.02
2955,1701122636.059981,HMP Done loading the VM CHILD,0.03
