PID,Time,Event,Duration(ms)
15646,1701123200.546626,Starting forkall,0.00
15646,1701123200.648680,Starting parent,102.05
15659,1701123200.649194,Starting child,0.51
15646,1701123200.649477,Started wait for iothread lock,0.28
15646,1701123200.649519,Acquired iothread lock,0.04
15646,1701123200.649566,HMP done in parent,0.05
15659,1701123200.650142,Restored threads,0.58
15659,1701123200.651064,Started wait for iothread lock,0.92
15659,1701123200.651080,Acquired iothread lock,0.02
15659,1701123200.986029,Got the socket conn CHILD,334.95
15659,1701123200.986038,HMP Start loading the VM CHILD,0.01
15659,1701123200.986039,Enabling EPT sharing,0.00
15659,1701123200.991348,EPT shared: DONE,5.31
15659,1701123200.991353,HMP Start loading the snapshot,0.01
15659,1701123200.991498,flushing the record/replay queue,0.14
15659,1701123200.991504,bdrv_drain_all_begin,0.01
15659,1701123200.991564,bdrv_all_goto_snapshot,0.06
15659,1701123200.991593,bdrv_all_goto_snapshot done,0.03
15659,1701123201.004410,Actuall loadvm_state,12.82
15659,1701123201.004700,Done with loadvm_state,0.29
15659,1701123201.004706,Release aioctx | Starting bdrv drain all end,0.01
15659,1701123201.004707,Done with load_snapshot,0.00
15659,1701123201.004727,HMP end loading the snapshot,0.02
15659,1701123201.004744,HMP Done loading the VM CHILD,0.02
