PID,Time,Event,Duration(ms)
13663,1701123111.270427,Starting forkall,0.00
13663,1701123111.376242,Starting parent,105.81
13676,1701123111.376865,Starting child,0.62
13663,1701123111.377482,Started wait for iothread lock,0.62
13676,1701123111.378020,Restored threads,0.54
13663,1701123111.379955,Acquired iothread lock,1.94
13663,1701123111.379996,HMP done in parent,0.04
13676,1701123111.382867,Started wait for iothread lock,2.87
13676,1701123111.382882,Acquired iothread lock,0.02
13676,1701123111.570717,Got the socket conn CHILD,187.83
13676,1701123111.570722,HMP Start loading the VM CHILD,0.01
13676,1701123111.570728,Enabling EPT sharing,0.01
13676,1701123111.572562,EPT shared: DONE,1.83
13676,1701123111.572564,HMP Start loading the snapshot,0.00
13676,1701123111.572587,flushing the record/replay queue,0.02
13676,1701123111.572588,bdrv_drain_all_begin,0.00
13676,1701123111.572605,bdrv_all_goto_snapshot,0.02
13676,1701123111.572610,bdrv_all_goto_snapshot done,0.01
13676,1701123111.575753,Actuall loadvm_state,3.14
13676,1701123111.575827,Done with loadvm_state,0.07
13676,1701123111.575828,Release aioctx | Starting bdrv drain all end,0.00
13676,1701123111.575829,Done with load_snapshot,0.00
13676,1701123111.575835,HMP end loading the snapshot,0.01
13676,1701123111.575842,HMP Done loading the VM CHILD,0.01
