PID,Time,Event,Duration(ms)
13831,1701123119.177925,Starting forkall,0.00
13831,1701123119.280810,Starting parent,102.89
13844,1701123119.281269,Starting child,0.46
13831,1701123119.281486,Started wait for iothread lock,0.22
13831,1701123119.281503,Acquired iothread lock,0.02
13831,1701123119.281592,HMP done in parent,0.09
13844,1701123119.282450,Restored threads,0.86
13844,1701123119.284693,Started wait for iothread lock,2.24
13844,1701123119.284709,Acquired iothread lock,0.02
13844,1701123119.669371,Got the socket conn CHILD,384.66
13844,1701123119.669432,HMP Start loading the VM CHILD,0.06
13844,1701123119.669433,Enabling EPT sharing,0.00
13844,1701123119.677039,EPT shared: DONE,7.61
13844,1701123119.677087,HMP Start loading the snapshot,0.05
13844,1701123119.677177,flushing the record/replay queue,0.09
13844,1701123119.677196,bdrv_drain_all_begin,0.02
13844,1701123119.677285,bdrv_all_goto_snapshot,0.09
13844,1701123119.677300,bdrv_all_goto_snapshot done,0.02
13844,1701123119.690119,Actuall loadvm_state,12.82
13844,1701123119.690427,Done with loadvm_state,0.31
13844,1701123119.690434,Release aioctx | Starting bdrv drain all end,0.01
13844,1701123119.690437,Done with load_snapshot,0.00
13844,1701123119.690459,HMP end loading the snapshot,0.02
13844,1701123119.690485,HMP Done loading the VM CHILD,0.03
