PID,Time,Event,Duration(ms)
14335,1701123143.785468,Starting forkall,0.00
14335,1701123143.887430,Starting parent,101.96
14348,1701123143.887935,Starting child,0.50
14335,1701123143.888068,Started wait for iothread lock,0.13
14335,1701123143.888086,Acquired iothread lock,0.02
14335,1701123143.888131,HMP done in parent,0.04
14348,1701123143.889069,Restored threads,0.94
14348,1701123143.889822,Started wait for iothread lock,0.75
14348,1701123143.889835,Acquired iothread lock,0.01
14348,1701123144.076595,Got the socket conn CHILD,186.76
14348,1701123144.076603,HMP Start loading the VM CHILD,0.01
14348,1701123144.076669,Enabling EPT sharing,0.07
14348,1701123144.081854,EPT shared: DONE,5.19
14348,1701123144.081859,HMP Start loading the snapshot,0.01
14348,1701123144.081969,flushing the record/replay queue,0.11
14348,1701123144.081995,bdrv_drain_all_begin,0.03
14348,1701123144.082064,bdrv_all_goto_snapshot,0.07
14348,1701123144.082078,bdrv_all_goto_snapshot done,0.01
14348,1701123144.094706,Actuall loadvm_state,12.63
14348,1701123144.095012,Done with loadvm_state,0.31
14348,1701123144.095018,Release aioctx | Starting bdrv drain all end,0.01
14348,1701123144.095020,Done with load_snapshot,0.00
14348,1701123144.095039,HMP end loading the snapshot,0.02
14348,1701123144.095067,HMP Done loading the VM CHILD,0.03
