PID,Time,Event,Duration(ms)
23205,1701139406.358877,Starting forkall,0.00
23205,1701139406.456929,Starting parent,98.05
23220,1701139406.457063,Starting child,0.13
23205,1701139406.457174,Started wait for iothread lock,0.11
23205,1701139406.457180,Acquired iothread lock,0.01
23205,1701139406.457202,HMP done in parent,0.02
23220,1701139406.457553,Restored threads,0.35
23220,1701139406.458046,Started wait for iothread lock,0.49
23220,1701139406.458051,Acquired iothread lock,0.01
23220,1701139406.775650,Got the socket conn CHILD,317.60
23220,1701139406.775660,HMP Start loading the VM CHILD,0.01
23220,1701139406.775662,HMP Start loading the snapshot,0.00
23220,1701139406.775797,flushing the record/replay queue,0.13
23220,1701139406.775835,bdrv_drain_all_begin,0.04
23220,1701139406.775900,bdrv_all_goto_snapshot,0.06
23220,1701139406.775913,bdrv_all_goto_snapshot done,0.01
23220,1701139406.789178,Actuall loadvm_state,13.26
23220,1701139406.789496,Done with loadvm_state,0.32
23220,1701139406.789502,Release aioctx | Starting bdrv drain all end,0.01
23220,1701139406.789503,Done with load_snapshot,0.00
23220,1701139406.789522,HMP end loading the snapshot,0.02
23220,1701139406.789554,HMP Done loading the VM CHILD,0.03
