PID,Time,Event,Duration(ms)
302642,1701715973.805687,Starting forkall,0.00
302642,1701715973.904165,Starting parent,98.48
302642,1701715973.904805,Started wait for iothread lock,0.64
302642,1701715973.904821,Acquired iothread lock,0.02
302642,1701715973.904862,HMP done in parent,0.04
302655,1701715973.905083,Starting child,0.22
302655,1701715973.905191,Patched QEMU cond list,0.11
302655,1701715973.905555,Restored threads,0.36
302655,1701715973.905904,Started wait for iothread lock,0.35
302655,1701715973.905916,Acquired iothread lock,0.01
302655,1701715975.277389,Got the socket conn CHILD,1371.47
302655,1701715975.277396,HMP Start loading the VM CHILD,0.01
302655,1701715975.277397,HMP Start loading the snapshot,0.00
302655,1701715975.277530,flushing the record/replay queue,0.13
302655,1701715975.277545,bdrv_drain_all_begin,0.02
302655,1701715975.277611,bdrv_all_goto_snapshot,0.07
302655,1701715975.277620,bdrv_all_goto_snapshot done,0.01
302655,1701715975.288194,Actuall loadvm_state,10.57
302655,1701715975.288343,Done with loadvm_state,0.15
302655,1701715975.288345,Release aioctx | Starting bdrv drain all end,0.00
302655,1701715975.288345,Done with load_snapshot,0.00
302655,1701715975.288348,HMP end loading the snapshot,0.00
302655,1701715975.288355,HMP Done loading the VM CHILD,0.01
