PID,Time,Event,Duration(ms)
300877,1701715796.327766,Starting forkall,0.00
300877,1701715796.426593,Starting parent,98.83
300877,1701715796.427030,Started wait for iothread lock,0.44
300877,1701715796.427040,Acquired iothread lock,0.01
300877,1701715796.427067,HMP done in parent,0.03
300889,1701715796.427503,Starting child,0.44
300889,1701715796.427610,Patched QEMU cond list,0.11
300889,1701715796.427918,Restored threads,0.31
300889,1701715796.428714,Started wait for iothread lock,0.80
300889,1701715796.428732,Acquired iothread lock,0.02
300889,1701715797.803179,Got the socket conn CHILD,1374.45
300889,1701715797.803186,HMP Start loading the VM CHILD,0.01
300889,1701715797.803187,HMP Start loading the snapshot,0.00
300889,1701715797.803331,flushing the record/replay queue,0.14
300889,1701715797.803343,bdrv_drain_all_begin,0.01
300889,1701715797.803389,bdrv_all_goto_snapshot,0.05
300889,1701715797.803397,bdrv_all_goto_snapshot done,0.01
300889,1701715797.813382,Actuall loadvm_state,9.98
300889,1701715797.813537,Done with loadvm_state,0.15
300889,1701715797.813538,Release aioctx | Starting bdrv drain all end,0.00
300889,1701715797.813538,Done with load_snapshot,0.00
300889,1701715797.813541,HMP end loading the snapshot,0.00
300889,1701715797.813549,HMP Done loading the VM CHILD,0.01
