PID,Time,Event,Duration(ms)
31426,1701136645.450887,Starting forkall,0.00
31426,1701136645.552123,Starting parent,101.24
31442,1701136645.552692,Starting child,0.57
31426,1701136645.552780,Started wait for iothread lock,0.09
31426,1701136645.552797,Acquired iothread lock,0.02
31426,1701136645.552881,HMP done in parent,0.08
31442,1701136645.553493,Restored threads,0.61
31442,1701136645.554136,Started wait for iothread lock,0.64
31442,1701136645.554150,Acquired iothread lock,0.01
31442,1701136645.987621,Got the socket conn CHILD,433.47
31442,1701136645.987630,HMP Start loading the VM CHILD,0.01
31442,1701136645.987631,Enabling EPT sharing,0.00
31442,1701136645.992659,EPT shared: DONE,5.03
31442,1701136645.992715,HMP Start loading the snapshot,0.06
31442,1701136645.992811,flushing the record/replay queue,0.10
31442,1701136645.992828,bdrv_drain_all_begin,0.02
31442,1701136645.992891,bdrv_all_goto_snapshot,0.06
31442,1701136645.992905,bdrv_all_goto_snapshot done,0.01
31442,1701136646.005121,Actuall loadvm_state,12.22
31442,1701136646.005416,Done with loadvm_state,0.29
31442,1701136646.005422,Release aioctx | Starting bdrv drain all end,0.01
31442,1701136646.005424,Done with load_snapshot,0.00
31442,1701136646.005445,HMP end loading the snapshot,0.02
31442,1701136646.005469,HMP Done loading the VM CHILD,0.02
