PID,Time,Event,Duration(ms)
28853,1701136459.739232,Starting forkall,0.00
28853,1701136459.841130,Starting parent,101.90
28866,1701136459.841746,Starting child,0.62
28853,1701136459.841828,Started wait for iothread lock,0.08
28853,1701136459.841858,Acquired iothread lock,0.03
28853,1701136459.841899,HMP done in parent,0.04
28866,1701136459.842503,Restored threads,0.60
28866,1701136459.843257,Started wait for iothread lock,0.75
28866,1701136459.843271,Acquired iothread lock,0.01
28866,1701136460.225291,Got the socket conn CHILD,382.02
28866,1701136460.225318,HMP Start loading the VM CHILD,0.03
28866,1701136460.225321,Enabling EPT sharing,0.00
28866,1701136460.230217,EPT shared: DONE,4.90
28866,1701136460.230273,HMP Start loading the snapshot,0.06
28866,1701136460.230376,flushing the record/replay queue,0.10
28866,1701136460.230396,bdrv_drain_all_begin,0.02
28866,1701136460.230461,bdrv_all_goto_snapshot,0.06
28866,1701136460.230474,bdrv_all_goto_snapshot done,0.01
28866,1701136460.242836,Actuall loadvm_state,12.36
28866,1701136460.243101,Done with loadvm_state,0.26
28866,1701136460.243104,Release aioctx | Starting bdrv drain all end,0.00
28866,1701136460.243108,Done with load_snapshot,0.00
28866,1701136460.243149,HMP end loading the snapshot,0.04
28866,1701136460.243184,HMP Done loading the VM CHILD,0.04
