PID,Time,Event,Duration(ms)
30697,1701136580.948189,Starting forkall,0.00
30697,1701136581.050177,Starting parent,101.99
30713,1701136581.050694,Starting child,0.52
30697,1701136581.050852,Started wait for iothread lock,0.16
30697,1701136581.050877,Acquired iothread lock,0.03
30697,1701136581.050946,HMP done in parent,0.07
30713,1701136581.051608,Restored threads,0.66
30713,1701136581.052321,Started wait for iothread lock,0.71
30713,1701136581.052368,Acquired iothread lock,0.05
30713,1701136581.385323,Got the socket conn CHILD,332.96
30713,1701136581.385332,HMP Start loading the VM CHILD,0.01
30713,1701136581.385333,Enabling EPT sharing,0.00
30713,1701136581.390554,EPT shared: DONE,5.22
30713,1701136581.390602,HMP Start loading the snapshot,0.05
30713,1701136581.390670,flushing the record/replay queue,0.07
30713,1701136581.390687,bdrv_drain_all_begin,0.02
30713,1701136581.390751,bdrv_all_goto_snapshot,0.06
30713,1701136581.390765,bdrv_all_goto_snapshot done,0.01
30713,1701136581.403247,Actuall loadvm_state,12.48
30713,1701136581.403615,Done with loadvm_state,0.37
30713,1701136581.403622,Release aioctx | Starting bdrv drain all end,0.01
30713,1701136581.403624,Done with load_snapshot,0.00
30713,1701136581.403643,HMP end loading the snapshot,0.02
30713,1701136581.403674,HMP Done loading the VM CHILD,0.03
