PID,Time,Event,Duration(ms)
29471,1701136508.115867,Starting forkall,0.00
29471,1701136508.216569,Starting parent,100.70
29471,1701136508.216717,Started wait for iothread lock,0.15
29471,1701136508.216723,Acquired iothread lock,0.01
29471,1701136508.216734,HMP done in parent,0.01
29562,1701136508.220961,Starting child,4.23
29562,1701136508.221109,Restored threads,0.15
29562,1701136508.222934,Started wait for iothread lock,1.83
29562,1701136508.222937,Acquired iothread lock,0.00
29562,1701136508.679677,Got the socket conn CHILD,456.74
29562,1701136508.679686,HMP Start loading the VM CHILD,0.01
29562,1701136508.679723,Enabling EPT sharing,0.04
29562,1701136508.696947,EPT shared: DONE,17.22
29562,1701136508.696953,HMP Start loading the snapshot,0.01
29562,1701136508.697027,flushing the record/replay queue,0.07
29562,1701136508.697046,bdrv_drain_all_begin,0.02
29562,1701136508.697106,bdrv_all_goto_snapshot,0.06
29562,1701136508.697121,bdrv_all_goto_snapshot done,0.02
29562,1701136508.709640,Actuall loadvm_state,12.52
29562,1701136508.709841,Done with loadvm_state,0.20
29562,1701136508.709846,Release aioctx | Starting bdrv drain all end,0.01
29562,1701136508.709847,Done with load_snapshot,0.00
29562,1701136508.709865,HMP end loading the snapshot,0.02
29562,1701136508.710394,HMP Done loading the VM CHILD,0.53
