PID,Time,Event,Duration(ms)
29126,1701136483.961332,Starting forkall,0.00
29126,1701136484.059366,Starting parent,98.03
29126,1701136484.059518,Started wait for iothread lock,0.15
29126,1701136484.059523,Acquired iothread lock,0.01
29126,1701136484.059534,HMP done in parent,0.01
29142,1701136484.061917,Starting child,2.38
29142,1701136484.062012,Restored threads,0.09
29142,1701136484.064967,Started wait for iothread lock,2.95
29142,1701136484.064971,Acquired iothread lock,0.00
29142,1701136484.460914,Got the socket conn CHILD,395.94
29142,1701136484.460923,HMP Start loading the VM CHILD,0.01
29142,1701136484.460924,Enabling EPT sharing,0.00
29142,1701136484.472082,EPT shared: DONE,11.16
29142,1701136484.472087,HMP Start loading the snapshot,0.01
29142,1701136484.472191,flushing the record/replay queue,0.10
29142,1701136484.472198,bdrv_drain_all_begin,0.01
29142,1701136484.472258,bdrv_all_goto_snapshot,0.06
29142,1701136484.472278,bdrv_all_goto_snapshot done,0.02
29142,1701136484.485005,Actuall loadvm_state,12.73
29142,1701136484.485220,Done with loadvm_state,0.22
29142,1701136484.485222,Release aioctx | Starting bdrv drain all end,0.00
29142,1701136484.485225,Done with load_snapshot,0.00
29142,1701136484.485239,HMP end loading the snapshot,0.01
29142,1701136484.485261,HMP Done loading the VM CHILD,0.02
