PID,Time,Event,Duration(ms)
29618,1701122386.548732,Starting forkall,0.00
29618,1701122386.651052,Starting parent,102.32
29649,1701122386.651636,Starting child,0.58
29618,1701122386.651872,Started wait for iothread lock,0.24
29618,1701122386.651893,Acquired iothread lock,0.02
29649,1701122386.652347,Restored threads,0.45
29618,1701122386.652413,HMP done in parent,0.07
29649,1701122386.653148,Started wait for iothread lock,0.74
29649,1701122386.653178,Acquired iothread lock,0.03
29649,1701122386.946610,Got the socket conn CHILD,293.43
29649,1701122386.946619,HMP Start loading the VM CHILD,0.01
29649,1701122386.946619,Enabling EPT sharing,0.00
29649,1701122386.956778,EPT shared: DONE,10.16
29649,1701122386.956822,HMP Start loading the snapshot,0.04
29649,1701122386.956889,flushing the record/replay queue,0.07
29649,1701122386.956905,bdrv_drain_all_begin,0.02
29649,1701122386.956964,bdrv_all_goto_snapshot,0.06
29649,1701122386.956977,bdrv_all_goto_snapshot done,0.01
29649,1701122386.969354,Actuall loadvm_state,12.38
29649,1701122386.969665,Done with loadvm_state,0.31
29649,1701122386.969671,Release aioctx | Starting bdrv drain all end,0.01
29649,1701122386.969673,Done with load_snapshot,0.00
29649,1701122386.969693,HMP end loading the snapshot,0.02
29649,1701122386.969708,HMP Done loading the VM CHILD,0.02
