PID,Time,Event,Duration(ms)
31186,1701122456.853315,Starting forkall,0.00
31186,1701122456.959758,Starting parent,106.44
31202,1701122456.960255,Starting child,0.50
31186,1701122456.960709,Started wait for iothread lock,0.45
31202,1701122456.961261,Restored threads,0.55
31202,1701122456.962140,Started wait for iothread lock,0.88
31202,1701122456.962155,Acquired iothread lock,0.02
31186,1701122456.963357,Acquired iothread lock,1.20
31186,1701122456.963427,HMP done in parent,0.07
31202,1701122457.400964,Got the socket conn CHILD,437.54
31202,1701122457.400972,HMP Start loading the VM CHILD,0.01
31202,1701122457.400973,Enabling EPT sharing,0.00
31202,1701122457.406162,EPT shared: DONE,5.19
31202,1701122457.406208,HMP Start loading the snapshot,0.05
31202,1701122457.406275,flushing the record/replay queue,0.07
31202,1701122457.406292,bdrv_drain_all_begin,0.02
31202,1701122457.406357,bdrv_all_goto_snapshot,0.07
31202,1701122457.406371,bdrv_all_goto_snapshot done,0.01
31202,1701122457.418368,Actuall loadvm_state,12.00
31202,1701122457.418669,Done with loadvm_state,0.30
31202,1701122457.418676,Release aioctx | Starting bdrv drain all end,0.01
31202,1701122457.418678,Done with load_snapshot,0.00
31202,1701122457.418698,HMP end loading the snapshot,0.02
31202,1701122457.418714,HMP Done loading the VM CHILD,0.02
