PID,Time,Event,Duration(ms)
28244,1701122358.026438,Starting forkall,0.00
28244,1701122358.127764,Starting parent,101.33
28244,1701122358.128369,Started wait for iothread lock,0.61
28244,1701122358.128421,Acquired iothread lock,0.05
28244,1701122358.128480,HMP done in parent,0.06
28257,1701122358.128767,Starting child,0.29
28257,1701122358.129289,Restored threads,0.52
28257,1701122358.130030,Started wait for iothread lock,0.74
28257,1701122358.130043,Acquired iothread lock,0.01
28257,1701122358.476179,Got the socket conn CHILD,346.14
28257,1701122358.476182,HMP Start loading the VM CHILD,0.00
28257,1701122358.476182,HMP Start loading the snapshot,0.00
28257,1701122358.476212,flushing the record/replay queue,0.03
28257,1701122358.476214,bdrv_drain_all_begin,0.00
28257,1701122358.476231,bdrv_all_goto_snapshot,0.02
28257,1701122358.476231,bdrv_all_goto_snapshot done,0.00
28257,1701122358.479122,Actuall loadvm_state,2.89
28257,1701122358.479194,Done with loadvm_state,0.07
28257,1701122358.479195,Release aioctx | Starting bdrv drain all end,0.00
28257,1701122358.479195,Done with load_snapshot,0.00
28257,1701122358.479199,HMP end loading the snapshot,0.00
28257,1701122358.479204,HMP Done loading the VM CHILD,0.01
