PID,Time,Event,Duration(ms)
26344,1701122268.949709,Starting forkall,0.00
26344,1701122269.051015,Starting parent,101.31
26344,1701122269.051653,Started wait for iothread lock,0.64
26344,1701122269.051692,Acquired iothread lock,0.04
26344,1701122269.051746,HMP done in parent,0.05
26357,1701122269.052221,Starting child,0.48
26357,1701122269.053211,Restored threads,0.99
26357,1701122269.055286,Started wait for iothread lock,2.07
26357,1701122269.055555,Acquired iothread lock,0.27
26357,1701122269.499158,Got the socket conn CHILD,443.60
26357,1701122269.499169,HMP Start loading the VM CHILD,0.01
26357,1701122269.499170,HMP Start loading the snapshot,0.00
26357,1701122269.499266,flushing the record/replay queue,0.10
26357,1701122269.499271,bdrv_drain_all_begin,0.01
26357,1701122269.499335,bdrv_all_goto_snapshot,0.06
26357,1701122269.499337,bdrv_all_goto_snapshot done,0.00
26357,1701122269.511265,Actuall loadvm_state,11.93
26357,1701122269.511329,Done with loadvm_state,0.06
26357,1701122269.511331,Release aioctx | Starting bdrv drain all end,0.00
26357,1701122269.511331,Done with load_snapshot,0.00
26357,1701122269.511334,HMP end loading the snapshot,0.00
26357,1701122269.511343,HMP Done loading the VM CHILD,0.01
