PID,Time,Event,Duration(ms)
26776,1701122289.273709,Starting forkall,0.00
26776,1701122289.375259,Starting parent,101.55
26776,1701122289.375949,Started wait for iothread lock,0.69
26776,1701122289.375970,Acquired iothread lock,0.02
26776,1701122289.376166,HMP done in parent,0.20
26789,1701122289.376203,Starting child,0.04
26789,1701122289.376783,Restored threads,0.58
26789,1701122289.377546,Started wait for iothread lock,0.76
26789,1701122289.377564,Acquired iothread lock,0.02
26789,1701122289.816755,Got the socket conn CHILD,439.19
26789,1701122289.816763,HMP Start loading the VM CHILD,0.01
26789,1701122289.816765,HMP Start loading the snapshot,0.00
26789,1701122289.816853,flushing the record/replay queue,0.09
26789,1701122289.816859,bdrv_drain_all_begin,0.01
26789,1701122289.816925,bdrv_all_goto_snapshot,0.07
26789,1701122289.816927,bdrv_all_goto_snapshot done,0.00
26789,1701122289.820681,Actuall loadvm_state,3.75
26789,1701122289.820751,Done with loadvm_state,0.07
26789,1701122289.820752,Release aioctx | Starting bdrv drain all end,0.00
26789,1701122289.820752,Done with load_snapshot,0.00
26789,1701122289.820756,HMP end loading the snapshot,0.00
26789,1701122289.820763,HMP Done loading the VM CHILD,0.01
