PID,Time,Event,Duration(ms)
28072,1701122349.843432,Starting forkall,0.00
28072,1701122349.945161,Starting parent,101.73
28072,1701122349.945791,Started wait for iothread lock,0.63
28072,1701122349.945829,Acquired iothread lock,0.04
28072,1701122349.945874,HMP done in parent,0.05
28085,1701122349.946365,Starting child,0.49
28085,1701122349.947243,Restored threads,0.88
28085,1701122349.949337,Started wait for iothread lock,2.09
28085,1701122349.949354,Acquired iothread lock,0.02
28085,1701122350.352301,Got the socket conn CHILD,402.95
28085,1701122350.352308,HMP Start loading the VM CHILD,0.01
28085,1701122350.352309,HMP Start loading the snapshot,0.00
28085,1701122350.352434,flushing the record/replay queue,0.12
28085,1701122350.352439,bdrv_drain_all_begin,0.01
28085,1701122350.352513,bdrv_all_goto_snapshot,0.07
28085,1701122350.352515,bdrv_all_goto_snapshot done,0.00
28085,1701122350.364829,Actuall loadvm_state,12.31
28085,1701122350.365092,Done with loadvm_state,0.26
28085,1701122350.365097,Release aioctx | Starting bdrv drain all end,0.01
28085,1701122350.365098,Done with load_snapshot,0.00
28085,1701122350.365117,HMP end loading the snapshot,0.02
28085,1701122350.365150,HMP Done loading the VM CHILD,0.03
