PID,Time,Event,Duration(ms)
27986,1701122345.735305,Starting forkall,0.00
27986,1701122345.837096,Starting parent,101.79
27986,1701122345.837754,Started wait for iothread lock,0.66
27986,1701122345.837773,Acquired iothread lock,0.02
27986,1701122345.837852,HMP done in parent,0.08
27999,1701122345.837990,Starting child,0.14
27999,1701122345.838803,Restored threads,0.81
27999,1701122345.840461,Started wait for iothread lock,1.66
27999,1701122345.840476,Acquired iothread lock,0.02
27999,1701122346.277184,Got the socket conn CHILD,436.71
27999,1701122346.277193,HMP Start loading the VM CHILD,0.01
27999,1701122346.277194,HMP Start loading the snapshot,0.00
27999,1701122346.277275,flushing the record/replay queue,0.08
27999,1701122346.277281,bdrv_drain_all_begin,0.01
27999,1701122346.277341,bdrv_all_goto_snapshot,0.06
27999,1701122346.277343,bdrv_all_goto_snapshot done,0.00
27999,1701122346.281704,Actuall loadvm_state,4.36
27999,1701122346.281770,Done with loadvm_state,0.07
27999,1701122346.281771,Release aioctx | Starting bdrv drain all end,0.00
27999,1701122346.281771,Done with load_snapshot,0.00
27999,1701122346.281775,HMP end loading the snapshot,0.00
27999,1701122346.281781,HMP Done loading the VM CHILD,0.01
