PID,Time,Event,Duration(ms)
7579,1700601770.074769,Starting forkall,0.00
7579,1700601770.177141,Starting parent,102.37
7579,1700601770.177700,Started wait for iothread lock,0.56
7579,1700601770.177736,Acquired iothread lock,0.04
7595,1700601770.178009,Starting child,0.27
7579,1700601770.178215,HMP done in parent,0.21
7595,1700601770.178435,Restored threads,0.22
7595,1700601770.179122,Started wait for iothread lock,0.69
7595,1700601770.179136,Acquired iothread lock,0.01
7595,1700601770.583564,Got the socket conn CHILD,404.43
7595,1700601770.583574,HMP Start loading the VM CHILD,0.01
7595,1700601770.583575,HMP Start loading the snapshot,0.00
7595,1700601770.583662,flushing the record/replay queue,0.09
7595,1700601770.583667,bdrv_drain_all_begin,0.01
7595,1700601770.583728,bdrv_all_goto_snapshot,0.06
7595,1700601770.583730,bdrv_all_goto_snapshot done,0.00
7595,1700601770.595104,Actuall loadvm_state,11.37
7595,1700601770.595343,Done with loadvm_state,0.24
7595,1700601770.595348,Release aioctx | Starting bdrv drain all end,0.00
7595,1700601770.595349,Done with load_snapshot,0.00
7595,1700601770.595366,HMP end loading the snapshot,0.02
7595,1700601770.595382,HMP Done loading the VM CHILD,0.02
