PID,Time,Event,Duration(ms)
17550,1701135628.435887,Starting forkall,0.00
17550,1701135628.537457,Starting parent,101.57
17550,1701135628.538026,Started wait for iothread lock,0.57
17550,1701135628.538045,Acquired iothread lock,0.02
17550,1701135628.538118,HMP done in parent,0.07
17567,1701135628.538515,Starting child,0.40
17567,1701135628.539251,Restored threads,0.74
17567,1701135628.539997,Started wait for iothread lock,0.75
17567,1701135628.540013,Acquired iothread lock,0.02
17567,1701135628.964066,Got the socket conn CHILD,424.05
17567,1701135628.964076,HMP Start loading the VM CHILD,0.01
17567,1701135628.964077,HMP Start loading the snapshot,0.00
17567,1701135628.964180,flushing the record/replay queue,0.10
17567,1701135628.964185,bdrv_drain_all_begin,0.01
17567,1701135628.964243,bdrv_all_goto_snapshot,0.06
17567,1701135628.964244,bdrv_all_goto_snapshot done,0.00
17567,1701135628.976781,Actuall loadvm_state,12.54
17567,1701135628.977070,Done with loadvm_state,0.29
17567,1701135628.977076,Release aioctx | Starting bdrv drain all end,0.01
17567,1701135628.977077,Done with load_snapshot,0.00
17567,1701135628.977095,HMP end loading the snapshot,0.02
17567,1701135628.977113,HMP Done loading the VM CHILD,0.02
