PID,Time,Event,Duration(ms)
18240,1701135684.861933,Starting forkall,0.00
18240,1701135684.961653,Starting parent,99.72
18240,1701135684.961815,Started wait for iothread lock,0.16
18240,1701135684.961826,Acquired iothread lock,0.01
18240,1701135684.961843,HMP done in parent,0.02
18256,1701135684.964379,Starting child,2.54
18256,1701135684.964462,Restored threads,0.08
18256,1701135684.965901,Started wait for iothread lock,1.44
18256,1701135684.965904,Acquired iothread lock,0.00
18256,1701135685.326193,Got the socket conn CHILD,360.29
18256,1701135685.326202,HMP Start loading the VM CHILD,0.01
18256,1701135685.326204,HMP Start loading the snapshot,0.00
18256,1701135685.326310,flushing the record/replay queue,0.11
18256,1701135685.326315,bdrv_drain_all_begin,0.01
18256,1701135685.326416,bdrv_all_goto_snapshot,0.10
18256,1701135685.326419,bdrv_all_goto_snapshot done,0.00
18256,1701135685.338950,Actuall loadvm_state,12.53
18256,1701135685.339248,Done with loadvm_state,0.30
18256,1701135685.339255,Release aioctx | Starting bdrv drain all end,0.01
18256,1701135685.339256,Done with load_snapshot,0.00
18256,1701135685.339275,HMP end loading the snapshot,0.02
18256,1701135685.339307,HMP Done loading the VM CHILD,0.03
