PID,Time,Event,Duration(ms)
17454,1701135620.357803,Starting forkall,0.00
17454,1701135620.462694,Starting parent,104.89
17454,1701135620.463389,Started wait for iothread lock,0.69
17454,1701135620.463427,Acquired iothread lock,0.04
17454,1701135620.463470,HMP done in parent,0.04
17472,1701135620.463786,Starting child,0.32
17472,1701135620.464295,Restored threads,0.51
17472,1701135620.465109,Started wait for iothread lock,0.81
17472,1701135620.465125,Acquired iothread lock,0.02
17472,1701135620.907235,Got the socket conn CHILD,442.11
17472,1701135620.907244,HMP Start loading the VM CHILD,0.01
17472,1701135620.907245,HMP Start loading the snapshot,0.00
17472,1701135620.907396,flushing the record/replay queue,0.15
17472,1701135620.907402,bdrv_drain_all_begin,0.01
17472,1701135620.907472,bdrv_all_goto_snapshot,0.07
17472,1701135620.907474,bdrv_all_goto_snapshot done,0.00
17472,1701135620.919236,Actuall loadvm_state,11.76
17472,1701135620.919544,Done with loadvm_state,0.31
17472,1701135620.919549,Release aioctx | Starting bdrv drain all end,0.01
17472,1701135620.919550,Done with load_snapshot,0.00
17472,1701135620.919568,HMP end loading the snapshot,0.02
17472,1701135620.919597,HMP Done loading the VM CHILD,0.03
