PID,Time,Event,Duration(ms)
12849,1701131413.799156,Starting forkall,0.00
12849,1701131413.904274,Starting parent,105.12
12849,1701131413.904395,Started wait for iothread lock,0.12
12849,1701131413.904953,Acquired iothread lock,0.56
12849,1701131413.905111,HMP done in parent,0.16
12868,1701131413.905173,Starting child,0.06
12868,1701131413.905621,Restored threads,0.45
12868,1701131413.906298,Started wait for iothread lock,0.68
12868,1701131413.906313,Acquired iothread lock,0.02
12868,1701131414.274965,Got the socket conn CHILD,368.65
12868,1701131414.274976,HMP Start loading the VM CHILD,0.01
12868,1701131414.274977,HMP Start loading the snapshot,0.00
12868,1701131414.275078,flushing the record/replay queue,0.10
12868,1701131414.275084,bdrv_drain_all_begin,0.01
12868,1701131414.275162,bdrv_all_goto_snapshot,0.08
12868,1701131414.275164,bdrv_all_goto_snapshot done,0.00
12868,1701131414.281596,Actuall loadvm_state,6.43
12868,1701131414.281660,Done with loadvm_state,0.06
12868,1701131414.281661,Release aioctx | Starting bdrv drain all end,0.00
12868,1701131414.281661,Done with load_snapshot,0.00
12868,1701131414.281665,HMP end loading the snapshot,0.00
12868,1701131414.281669,HMP Done loading the VM CHILD,0.00
