PID,Time,Event,Duration(ms)
17267,1701135604.127798,Starting forkall,0.00
17267,1701135604.226488,Starting parent,98.69
17267,1701135604.226620,Started wait for iothread lock,0.13
17267,1701135604.226624,Acquired iothread lock,0.00
17267,1701135604.226674,HMP done in parent,0.05
17280,1701135604.226685,Starting child,0.01
17280,1701135604.226845,Restored threads,0.16
17280,1701135604.227054,Started wait for iothread lock,0.21
17280,1701135604.227057,Acquired iothread lock,0.00
17280,1701135604.674773,Got the socket conn CHILD,447.72
17280,1701135604.674781,HMP Start loading the VM CHILD,0.01
17280,1701135604.674783,HMP Start loading the snapshot,0.00
17280,1701135604.674877,flushing the record/replay queue,0.09
17280,1701135604.674882,bdrv_drain_all_begin,0.01
17280,1701135604.674969,bdrv_all_goto_snapshot,0.09
17280,1701135604.674971,bdrv_all_goto_snapshot done,0.00
17280,1701135604.685314,Actuall loadvm_state,10.34
17280,1701135604.685532,Done with loadvm_state,0.22
17280,1701135604.685536,Release aioctx | Starting bdrv drain all end,0.00
17280,1701135604.685537,Done with load_snapshot,0.00
17280,1701135604.685553,HMP end loading the snapshot,0.02
17280,1701135604.685565,HMP Done loading the VM CHILD,0.01
