PID,Time,Event,Duration(ms)
2130,1700601543.202284,Starting forkall,0.00
2130,1700601543.304384,Starting parent,102.10
2130,1700601543.305009,Started wait for iothread lock,0.62
2130,1700601543.305026,Acquired iothread lock,0.02
2130,1700601543.305084,HMP done in parent,0.06
2146,1700601543.305391,Starting child,0.31
2146,1700601543.305899,Restored threads,0.51
2146,1700601543.306552,Started wait for iothread lock,0.65
2146,1700601543.306568,Acquired iothread lock,0.02
2146,1700601543.730625,Got the socket conn CHILD,424.06
2146,1700601543.730633,HMP Start loading the VM CHILD,0.01
2146,1700601543.730634,HMP Start loading the snapshot,0.00
2146,1700601543.730729,flushing the record/replay queue,0.10
2146,1700601543.730734,bdrv_drain_all_begin,0.01
2146,1700601543.730790,bdrv_all_goto_snapshot,0.06
2146,1700601543.730792,bdrv_all_goto_snapshot done,0.00
2146,1700601543.737184,Actuall loadvm_state,6.39
2146,1700601543.737269,Done with loadvm_state,0.08
2146,1700601543.737286,Release aioctx | Starting bdrv drain all end,0.02
2146,1700601543.737286,Done with load_snapshot,0.00
2146,1700601543.737290,HMP end loading the snapshot,0.00
2146,1700601543.737298,HMP Done loading the VM CHILD,0.01
