PID,Time,Event,Duration(ms)
2410,1700601555.318131,Starting forkall,0.00
2410,1700601555.420372,Starting parent,102.24
2410,1700601555.420434,Started wait for iothread lock,0.06
2410,1700601555.421052,Acquired iothread lock,0.62
2410,1700601555.421107,HMP done in parent,0.06
2426,1700601555.421279,Starting child,0.17
2426,1700601555.422426,Restored threads,1.15
2426,1700601555.423245,Started wait for iothread lock,0.82
2426,1700601555.423261,Acquired iothread lock,0.02
2426,1700601555.874981,Got the socket conn CHILD,451.72
2426,1700601555.874990,HMP Start loading the VM CHILD,0.01
2426,1700601555.874992,HMP Start loading the snapshot,0.00
2426,1700601555.875076,flushing the record/replay queue,0.08
2426,1700601555.875081,bdrv_drain_all_begin,0.01
2426,1700601555.875135,bdrv_all_goto_snapshot,0.05
2426,1700601555.875136,bdrv_all_goto_snapshot done,0.00
2426,1700601555.882051,Actuall loadvm_state,6.92
2426,1700601555.882117,Done with loadvm_state,0.07
2426,1700601555.882118,Release aioctx | Starting bdrv drain all end,0.00
2426,1700601555.882118,Done with load_snapshot,0.00
2426,1700601555.882122,HMP end loading the snapshot,0.00
2426,1700601555.882126,HMP Done loading the VM CHILD,0.00
