PID,Time,Event,Duration(ms)
24002,1701122160.200413,Starting forkall,0.00
24002,1701122160.301488,Starting parent,101.07
24002,1701122160.302107,Started wait for iothread lock,0.62
24002,1701122160.302130,Acquired iothread lock,0.02
24002,1701122160.302301,HMP done in parent,0.17
24016,1701122160.302413,Starting child,0.11
24016,1701122160.303050,Restored threads,0.64
24016,1701122160.303774,Started wait for iothread lock,0.72
24016,1701122160.303789,Acquired iothread lock,0.01
24016,1701122160.632423,Got the socket conn CHILD,328.63
24016,1701122160.632433,HMP Start loading the VM CHILD,0.01
24016,1701122160.632434,HMP Start loading the snapshot,0.00
24016,1701122160.632522,flushing the record/replay queue,0.09
24016,1701122160.632527,bdrv_drain_all_begin,0.01
24016,1701122160.632591,bdrv_all_goto_snapshot,0.06
24016,1701122160.632593,bdrv_all_goto_snapshot done,0.00
24016,1701122160.639241,Actuall loadvm_state,6.65
24016,1701122160.639306,Done with loadvm_state,0.07
24016,1701122160.639322,Release aioctx | Starting bdrv drain all end,0.02
24016,1701122160.639322,Done with load_snapshot,0.00
24016,1701122160.639326,HMP end loading the snapshot,0.00
24016,1701122160.639333,HMP Done loading the VM CHILD,0.01
