PID,Time,Event,Duration(ms)
24436,1701122180.389223,Starting forkall,0.00
24436,1701122180.495892,Starting parent,106.67
24436,1701122180.496603,Started wait for iothread lock,0.71
24449,1701122180.496820,Starting child,0.22
24449,1701122180.497324,Restored threads,0.50
24449,1701122180.498342,Started wait for iothread lock,1.02
24449,1701122180.498578,Acquired iothread lock,0.24
24436,1701122180.499540,Acquired iothread lock,0.96
24436,1701122180.499602,HMP done in parent,0.06
24449,1701122180.745317,Got the socket conn CHILD,245.71
24449,1701122180.745327,HMP Start loading the VM CHILD,0.01
24449,1701122180.745328,HMP Start loading the snapshot,0.00
24449,1701122180.745474,flushing the record/replay queue,0.15
24449,1701122180.745480,bdrv_drain_all_begin,0.01
24449,1701122180.745545,bdrv_all_goto_snapshot,0.06
24449,1701122180.745548,bdrv_all_goto_snapshot done,0.00
24449,1701122180.752510,Actuall loadvm_state,6.96
24449,1701122180.752575,Done with loadvm_state,0.06
24449,1701122180.752592,Release aioctx | Starting bdrv drain all end,0.02
24449,1701122180.752592,Done with load_snapshot,0.00
24449,1701122180.752596,HMP end loading the snapshot,0.00
24449,1701122180.752602,HMP Done loading the VM CHILD,0.01
