PID,Time,Event,Duration(ms)
23478,1701122136.002912,Starting forkall,0.00
23478,1701122136.103140,Starting parent,100.23
23478,1701122136.103810,Started wait for iothread lock,0.67
23478,1701122136.103833,Acquired iothread lock,0.02
23478,1701122136.104000,HMP done in parent,0.17
23494,1701122136.104041,Starting child,0.04
23494,1701122136.104544,Restored threads,0.50
23494,1701122136.105155,Started wait for iothread lock,0.61
23494,1701122136.105173,Acquired iothread lock,0.02
23494,1701122136.396528,Got the socket conn CHILD,291.35
23494,1701122136.396538,HMP Start loading the VM CHILD,0.01
23494,1701122136.396539,HMP Start loading the snapshot,0.00
23494,1701122136.396626,flushing the record/replay queue,0.09
23494,1701122136.396632,bdrv_drain_all_begin,0.01
23494,1701122136.396695,bdrv_all_goto_snapshot,0.06
23494,1701122136.396697,bdrv_all_goto_snapshot done,0.00
23494,1701122136.403557,Actuall loadvm_state,6.86
23494,1701122136.403623,Done with loadvm_state,0.07
23494,1701122136.403624,Release aioctx | Starting bdrv drain all end,0.00
23494,1701122136.403624,Done with load_snapshot,0.00
23494,1701122136.403628,HMP end loading the snapshot,0.00
23494,1701122136.403634,HMP Done loading the VM CHILD,0.01
